source,instance_name,method,status,method_scope,solves_original_objective,is_bpc,certified_original_problem,verifier_passed,gap,unresolved_intervals,invalid_bound_intervals,open_nodes,sealed_run,no_archive_scanning,no_external_known_ub,no_focus_only_certificate,sealed_run_forbidden_source_used,finalization_source,audit_passed,failure_count,failures,warnings
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\moderate_low_gini1_plain_60s.json,moderate_seed3301.txt,interval-cutoff-oracle,wrapper_timeout_noncertified,diagnostic_fixed_interval,False,False,False,False,1.0,0,0,0,False,True,True,False,False,wrapper_error_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\moderate_low_gini1_static_tailored_60s.json,moderate_seed3301.txt,interval-cutoff-oracle,wrapper_timeout_noncertified,diagnostic_fixed_interval,False,False,False,False,1.0,0,0,0,False,True,True,False,False,wrapper_error_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\moderate_low_gini2_callback_auto_60s.json,moderate_seed3301.txt,interval-cutoff-oracle,wrapper_timeout_noncertified,diagnostic_fixed_interval,False,False,False,False,1.0,0,0,0,False,True,True,False,False,wrapper_best_checkpoint,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\option-consistency-test.json,gcap_smoke_V4_M1.txt,option-consistency-test,diagnostic_complete,diagnostic,False,False,False,True,1.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\option_consistency_recheck.json,regen_candidate_V12_M1_average.txt,option-consistency-test,diagnostic_complete,diagnostic,False,False,False,True,1.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\option_consistency_test.json,gcap_smoke_V4_M1.txt,option-consistency-test,diagnostic_complete,diagnostic,False,False,False,True,1.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\s-bucket-coverage-test.json,gcap_smoke_V4_M1.txt,s-bucket-coverage-test,diagnostic_passed,diagnostic,False,False,False,True,1.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\tailored-bc-branch-callback-smoke-test.json,gcap_smoke_V4_M1.txt,tailored-bc-branch-callback-smoke-test,diagnostic_passed,diagnostic,False,False,False,True,1.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\tailored-bc-callback-smoke-test.json,gcap_smoke_V4_M1.txt,tailored-bc-callback-smoke-test,diagnostic_passed,diagnostic,False,False,False,True,1.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\tailored_bc_callback_smoke_test.json,gcap_smoke_V4_M1.txt,tailored-bc-callback-smoke-test,diagnostic_passed,diagnostic,False,False,False,True,1.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\transfer-cutset-validity-test.json,gcap_smoke_V4_M1.txt,transfer-cutset-validity-test,diagnostic_passed,diagnostic,False,False,False,True,1.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
